,feature01,feature04,feature07,feature08,feature09,feature10,feature14,feature17,feature22,feature23,feature11,feature12,feature13,feature15,feature16,feature10.1,feature21,target
2442,3.0,1396.0,2392.0,8.0,5.0,1997.0,1.0,3.0,985.0,1998.0,NA,NA,red,bad,good,0,1.0,348000.0
2076,1.0,484.0,1242.0,4.0,5.0,1946.0,0.0,2.0,0.0,1950.0,NA,NA,red,NA,bad,1,0.0,109900.0
2863,2.0,1022.0,1671.0,7.0,7.0,1929.0,1.0,4.0,549.0,1950.0,NA,NA,blue,good,bad,0,0.0,218000.0
1359,2.0,768.0,768.0,6.0,6.0,1930.0,0.0,1.0,0.0,1950.0,NA,NA,red,NA,bad,1,0.0,93850.0
1423,2.0,628.0,1356.0,7.0,5.0,2007.0,1.0,3.0,728.0,2007.0,NA,NA,red,good,good,0,1.0,177439.0
745,1.0,952.0,1582.0,5.0,6.0,1938.0,1.0,3.0,588.0,1950.0,NA,NA,blue,good,bad,0,0.0,150000.0
924,1.0,731.0,1343.0,5.0,6.0,1921.0,1.0,3.0,523.0,1950.0,NA,NA,red,good,bad,1,1.0,154900.0
1708,3.0,1136.0,2468.0,8.0,5.0,2004.0,1.0,4.0,1332.0,2004.0,NA,NA,red,good,good,0,1.0,354000.0
2114,2.0,929.0,1873.0,7.0,5.0,1988.0,1.0,3.0,927.0,1988.0,NA,cat,red,bad,good,0,1.0,207000.0
2591,2.0,1015.0,1384.0,5.0,5.0,1956.0,0.0,2.0,0.0,2001.0,NA,NA,red,NA,bad,1,0.0,159000.0
1896,2.0,1144.0,1429.0,6.0,6.0,1960.0,2.0,3.0,0.0,1987.0,NA,NA,red,good,good,1,0.0,181900.0
334,1.0,1188.0,1188.0,5.0,7.0,1962.0,0.0,3.0,0.0,1962.0,NA,NA,red,NA,bad,1,0.0,157900.0
836,1.0,990.0,990.0,5.0,7.0,1994.0,0.0,3.0,0.0,1994.0,NA,NA,red,NA,bad,1,0.0,143000.0
2895,2.0,1112.0,1137.0,6.0,6.0,1987.0,1.0,2.0,0.0,1987.0,NA,NA,red,bad,good,0,0.0,176000.0
1400,2.0,1524.0,1524.0,7.0,6.0,1979.0,2.0,3.0,0.0,1979.0,NA,NA,red,good,bad,0,0.0,245000.0
1712,3.0,1614.0,1614.0,7.0,5.0,2005.0,0.0,3.0,0.0,2006.0,NA,NA,red,NA,good,0,0.0,245700.0
2784,1.0,971.0,971.0,5.0,6.0,1969.0,1.0,3.0,0.0,1969.0,NA,NA,red,bad,bad,1,1.0,128500.0
2811,2.0,860.0,1720.0,7.0,5.0,2004.0,0.0,3.0,860.0,2004.0,NA,NA,red,NA,good,0,1.0,196500.0
867,2.0,840.0,1725.0,7.0,5.0,2002.0,0.0,3.0,885.0,2002.0,NA,NA,red,NA,good,0,1.0,198500.0
1133,2.0,835.0,1663.0,7.0,5.0,2003.0,0.0,3.0,828.0,2004.0,NA,NA,red,NA,good,0,1.0,192500.0
2928,2.0,1389.0,1389.0,5.0,5.0,1974.0,1.0,2.0,0.0,1975.0,NA,NA,red,bad,bad,1,0.0,170000.0
5,2.0,926.0,1604.0,6.0,6.0,1998.0,1.0,3.0,678.0,1998.0,NA,NA,red,good,good,0,1.0,195500.0
2401,2.0,1058.0,1904.0,8.0,5.0,2005.0,1.0,3.0,846.0,2005.0,NA,NA,red,good,amazing,0,1.0,275000.0
1954,1.0,952.0,952.0,6.0,6.0,1968.0,0.0,3.0,0.0,1968.0,NA,NA,red,NA,bad,1,0.0,128500.0
2256,1.0,1502.0,1502.0,7.0,5.0,1998.0,1.0,1.0,0.0,1998.0,NA,NA,red,bad,good,1,1.0,330000.0
1424,3.0,1615.0,1615.0,8.0,5.0,2007.0,1.0,3.0,0.0,2007.0,NA,NA,red,good,good,0,0.0,248500.0
1270,1.0,1256.0,1256.0,5.0,6.0,1959.0,0.0,3.0,0.0,1959.0,NA,NA,blue,NA,good,1,1.0,159000.0
635,1.0,1215.0,1215.0,6.0,7.0,1958.0,0.0,3.0,0.0,1998.0,NA,NA,blue,NA,bad,1,0.0,155000.0
2333,3.0,1234.0,2576.0,8.0,5.0,2006.0,1.0,4.0,1312.0,2006.0,NA,NA,red,good,amazing,0,1.0,361919.0
875,2.0,1212.0,1212.0,7.0,5.0,2001.0,0.0,3.0,0.0,2001.0,NA,NA,red,NA,good,0,0.0,178000.0
2182,2.0,547.0,1072.0,6.0,5.0,2005.0,0.0,2.0,0.0,2005.0,NA,NA,red,NA,good,1,0.0,140000.0
1218,1.0,1118.0,1118.0,5.0,7.0,1960.0,0.0,3.0,0.0,2000.0,NA,dog,red,NA,good,1,0.0,153000.0
2681,1.0,741.0,1324.0,5.0,7.0,1930.0,0.0,3.0,583.0,1984.0,NA,NA,red,NA,good,1,0.0,110000.0
2042,0.0,672.0,840.0,5.0,7.0,1930.0,1.0,3.0,0.0,1950.0,NA,NA,red,bad,bad,1,0.0,87000.0
2583,2.0,1367.0,1375.0,6.0,5.0,1954.0,1.0,2.0,0.0,1954.0,NA,NA,red,bad,bad,1,0.0,140000.0
2139,2.0,864.0,879.0,5.0,6.0,1975.0,0.0,3.0,0.0,1975.0,NA,NA,red,NA,bad,1,0.0,120000.0
775,2.0,840.0,860.0,5.0,6.0,1982.0,0.0,2.0,0.0,1982.0,NA,NA,red,NA,bad,1,0.0,137000.0
2235,1.0,732.0,1123.0,4.0,5.0,1939.0,0.0,3.0,351.0,1950.0,NA,dog,red,NA,bad,1,0.0,100000.0
2602,2.0,1077.0,1760.0,4.0,4.0,1910.0,1.0,4.0,779.0,1950.0,Grvl,NA,blue,bad,bad,1,1.0,80000.0
1911,2.0,793.0,1280.0,5.0,6.0,1966.0,1.0,3.0,0.0,1966.0,NA,NA,red,bad,bad,0,0.0,175000.0
575,2.0,1226.0,1226.0,8.0,5.0,1981.0,2.0,1.0,0.0,1981.0,NA,NA,red,bad,good,1,0.0,211500.0
1399,2.0,1160.0,2022.0,7.0,5.0,1977.0,1.0,4.0,866.0,1977.0,NA,NA,red,bad,bad,0,1.0,192000.0
2044,2.0,1005.0,2267.0,7.0,8.0,1937.0,2.0,3.0,1005.0,1980.0,NA,NA,red,good,bad,1,1.0,219000.0
311,2.0,1560.0,1560.0,7.0,5.0,2003.0,0.0,3.0,0.0,2003.0,NA,NA,red,NA,good,0,0.0,201000.0
871,2.0,1822.0,1828.0,8.0,5.0,2002.0,1.0,3.0,0.0,2003.0,NA,NA,red,good,good,0,0.0,279500.0
23,2.0,1004.0,1004.0,6.0,7.0,1970.0,1.0,2.0,0.0,1970.0,NA,NA,red,bad,bad,1,0.0,149000.0
554,2.0,980.0,980.0,5.0,5.0,1962.0,0.0,3.0,0.0,1962.0,NA,dog,red,NA,bad,1,0.0,110000.0
2403,2.0,1364.0,1364.0,7.0,5.0,2005.0,1.0,2.0,0.0,2005.0,NA,NA,red,good,good,0,0.0,185850.0
1876,2.0,1073.0,1073.0,5.0,7.0,1965.0,0.0,3.0,0.0,1965.0,NA,NA,red,NA,bad,1,1.0,156000.0
119,0.0,950.0,1225.0,4.0,5.0,1959.0,0.0,3.0,0.0,1959.0,NA,NA,red,NA,bad,1,1.0,128950.0
1244,1.0,1104.0,1104.0,5.0,5.0,1956.0,0.0,3.0,0.0,1958.0,NA,NA,red,NA,bad,1,0.0,133000.0
361,2.0,702.0,1481.0,6.0,5.0,1994.0,1.0,3.0,779.0,1995.0,NA,NA,red,bad,bad,0,1.0,174000.0
974,1.0,864.0,874.0,5.0,6.0,1968.0,0.0,3.0,0.0,1968.0,NA,cow,red,NA,bad,1,0.0,130000.0
1435,2.0,864.0,1771.0,6.0,5.0,1997.0,0.0,3.0,899.0,1997.0,NA,NA,red,NA,good,0,1.0,215700.0
1683,1.0,988.0,988.0,5.0,6.0,1966.0,0.0,3.0,0.0,1966.0,NA,NA,red,NA,bad,1,0.0,129250.0
59,3.0,1393.0,2599.0,9.0,5.0,1999.0,1.0,4.0,1177.0,1999.0,NA,NA,red,bad,good,0,1.0,333168.0
2191,1.0,768.0,768.0,4.0,5.0,1955.0,1.0,2.0,0.0,1955.0,NA,dog,red,okay,bad,1,0.0,125000.0
959,3.0,2190.0,2036.0,9.0,5.0,2008.0,1.0,3.0,0.0,2008.0,NA,NA,red,good,amazing,0,0.0,410000.0
1734,2.0,728.0,1456.0,7.0,5.0,2007.0,1.0,3.0,728.0,2007.0,NA,NA,red,good,good,0,1.0,179540.0
1743,3.0,1406.0,1589.0,8.0,5.0,2003.0,1.0,2.0,0.0,2003.0,NA,NA,red,bad,good,0,0.0,226500.0
1690,3.0,2121.0,2121.0,9.0,5.0,2006.0,1.0,3.0,0.0,2007.0,NA,NA,red,good,amazing,0,1.0,415298.0
469,3.0,1386.0,1569.0,7.0,5.0,2007.0,1.0,1.0,0.0,2007.0,NA,NA,red,bad,good,0,0.0,175900.0
2036,2.0,1138.0,2180.0,6.0,5.0,1915.0,1.0,3.0,1042.0,1950.0,Grvl,NA,red,good,bad,1,1.0,161000.0
2768,2.0,870.0,914.0,5.0,5.0,1996.0,0.0,2.0,0.0,1996.0,NA,NA,red,NA,bad,1,0.0,148000.0
862,3.0,1569.0,1611.0,7.0,5.0,2002.0,0.0,3.0,0.0,2002.0,NA,NA,red,NA,good,0,0.0,250000.0
1759,2.0,941.0,1644.0,6.0,5.0,1999.0,1.0,3.0,683.0,2000.0,NA,NA,red,bad,bad,0,1.0,185000.0
280,0.0,960.0,960.0,4.0,5.0,1958.0,0.0,3.0,0.0,1958.0,NA,dog,red,NA,bad,1,0.0,90000.0
814,2.0,0.0,1513.0,5.0,5.0,1979.0,0.0,4.0,0.0,1979.0,NA,NA,red,NA,bad,0,0.0,113722.0
121,2.0,1510.0,1510.0,5.0,6.0,1967.0,0.0,3.0,0.0,1967.0,NA,cat,red,NA,good,0,0.0,178900.0
396,1.0,1043.0,1050.0,5.0,7.0,1971.0,0.0,3.0,0.0,1971.0,NA,NA,red,NA,bad,1,1.0,143000.0
711,1.0,624.0,792.0,5.0,8.0,1923.0,0.0,2.0,0.0,1950.0,NA,cow,red,NA,bad,1,0.0,99500.0
1448,2.0,1076.0,1076.0,5.0,6.0,1975.0,1.0,3.0,0.0,1975.0,NA,dog,red,okay,bad,1,1.0,143195.0
2009,1.0,728.0,1274.0,5.0,7.0,1939.0,0.0,3.0,546.0,1998.0,NA,NA,red,NA,bad,0,0.0,135000.0
946,3.0,1107.0,2052.0,8.0,5.0,2000.0,1.0,3.0,1012.0,2001.0,NA,NA,red,bad,good,0,1.0,251000.0
43,2.0,1517.0,1535.0,7.0,5.0,2004.0,0.0,3.0,0.0,2004.0,NA,NA,red,NA,good,0,0.0,214000.0
2604,2.0,954.0,2414.0,5.0,4.0,1900.0,1.0,3.0,648.0,1970.0,NA,NA,blue,good,bad,0,0.0,160000.0
1096,2.0,1037.0,2322.0,7.0,5.0,1999.0,1.0,4.0,1285.0,2000.0,NA,NA,red,bad,bad,0,1.0,225000.0
2384,3.0,1868.0,1868.0,9.0,5.0,2005.0,1.0,2.0,0.0,2005.0,NA,NA,red,good,amazing,0,0.0,415000.0
1158,2.0,1848.0,2786.0,9.0,5.0,1993.0,1.0,4.0,959.0,1994.0,NA,NA,red,good,good,0,1.0,372500.0
2785,1.0,864.0,864.0,5.0,7.0,1972.0,0.0,3.0,0.0,1972.0,NA,NA,red,NA,bad,1,0.0,128500.0
1983,2.0,907.0,1131.0,4.0,7.0,1937.0,0.0,2.0,0.0,2000.0,NA,dog,red,NA,bad,1,0.0,89471.0
850,2.0,1431.0,1444.0,7.0,5.0,2002.0,0.0,3.0,0.0,2001.0,NA,NA,red,NA,good,0,0.0,203000.0
1723,2.0,1561.0,1561.0,9.0,5.0,2005.0,1.0,2.0,0.0,2005.0,NA,NA,red,good,amazing,0,0.0,277500.0
2154,3.0,1626.0,1668.0,9.0,5.0,2002.0,1.0,3.0,0.0,2002.0,NA,NA,red,bad,good,0,0.0,285000.0
935,2.0,561.0,1229.0,6.0,6.0,1980.0,1.0,2.0,668.0,1980.0,NA,cat,red,bad,bad,1,1.0,124000.0
1575,2.0,920.0,1780.0,8.0,5.0,2007.0,1.0,3.0,860.0,2007.0,NA,NA,red,good,good,0,1.0,264966.0
2788,2.0,630.0,1320.0,6.0,5.0,1993.0,0.0,3.0,690.0,1994.0,NA,dog,red,NA,bad,0,1.0,137000.0
2645,1.0,1032.0,1032.0,6.0,5.0,1924.0,0.0,2.0,0.0,1950.0,Grvl,dog,blue,NA,bad,1,0.0,108000.0
194,1.0,608.0,1132.0,6.0,7.0,1939.0,0.0,2.0,524.0,1950.0,NA,dog,red,NA,bad,1,0.0,134000.0
1236,2.0,931.0,1283.0,5.0,7.0,1962.0,0.0,3.0,0.0,1980.0,NA,NA,red,NA,bad,1,0.0,140000.0
2457,2.0,1660.0,1660.0,8.0,5.0,2006.0,1.0,3.0,0.0,2006.0,NA,NA,red,good,good,0,0.0,290000.0
1304,1.0,901.0,901.0,4.0,7.0,1954.0,0.0,2.0,0.0,2000.0,NA,NA,red,NA,bad,1,0.0,107900.0
2143,2.0,385.0,875.0,4.0,8.0,1972.0,0.0,3.0,0.0,2006.0,NA,NA,red,NA,good,1,0.0,117000.0
1125,3.0,1026.0,1958.0,7.0,5.0,2005.0,1.0,3.0,932.0,2005.0,NA,NA,red,good,good,0,1.0,250000.0
278,1.0,1008.0,1096.0,6.0,6.0,1975.0,1.0,3.0,0.0,1975.0,NA,NA,red,okay,bad,1,0.0,125200.0
1556,1.0,356.0,1049.0,4.0,7.0,1910.0,0.0,2.0,378.0,2000.0,NA,NA,blue,NA,bad,1,0.0,80900.0
833,2.0,1449.0,1759.0,7.0,5.0,1992.0,1.0,3.0,815.0,1993.0,NA,NA,red,bad,good,0,1.0,233500.0
693,1.0,901.0,1378.0,6.0,8.0,1935.0,0.0,3.0,517.0,1998.0,Grvl,NA,red,NA,good,1,0.0,128900.0
1093,2.0,982.0,1892.0,7.0,5.0,2000.0,1.0,3.0,884.0,2001.0,NA,NA,red,bad,bad,0,1.0,226750.0
963,2.0,712.0,2237.0,6.0,8.0,1980.0,1.0,3.0,862.0,2006.0,NA,NA,red,bad,good,0,1.0,204000.0
1194,2.0,912.0,925.0,5.0,7.0,1965.0,0.0,3.0,0.0,2005.0,NA,NA,red,NA,bad,1,0.0,135000.0
68,2.0,756.0,1547.0,7.0,5.0,2009.0,0.0,3.0,783.0,2009.0,NA,NA,red,NA,good,0,1.0,215200.0
1832,2.0,1453.0,2810.0,8.0,5.0,1990.0,1.0,4.0,1357.0,1990.0,NA,NA,red,good,good,0,1.0,302000.0
2413,2.0,654.0,1496.0,7.0,5.0,2006.0,1.0,3.0,832.0,2006.0,NA,NA,red,good,good,0,1.0,179665.0
1087,2.0,856.0,1166.0,7.0,5.0,2005.0,0.0,2.0,0.0,2005.0,NA,NA,red,NA,good,0,0.0,190000.0
955,2.0,819.0,1344.0,6.0,6.0,1958.0,1.0,3.0,0.0,1958.0,NA,NA,blue,good,good,1,0.0,137500.0
1151,1.0,864.0,864.0,5.0,8.0,1961.0,1.0,3.0,0.0,2007.0,NA,NA,red,bad,good,1,0.0,135000.0
1366,2.0,825.0,825.0,5.0,7.0,1955.0,0.0,2.0,0.0,1995.0,NA,dog,red,NA,bad,1,0.0,125000.0
1198,2.0,825.0,1670.0,7.0,6.0,1971.0,0.0,4.0,825.0,1971.0,NA,NA,red,NA,bad,1,1.0,170000.0
1420,2.0,1602.0,1626.0,7.0,5.0,1994.0,1.0,3.0,0.0,1994.0,NA,NA,red,bad,good,0,1.0,226500.0
2326,2.0,1191.0,1204.0,8.0,5.0,1987.0,0.0,2.0,0.0,1987.0,NA,NA,red,NA,bad,0,0.0,130000.0
1108,2.0,1223.0,2127.0,7.0,5.0,1994.0,2.0,3.0,904.0,1994.0,NA,NA,red,bad,good,0,1.0,271000.0
402,1.0,483.0,987.0,6.0,5.0,1973.0,0.0,2.0,504.0,1973.0,NA,NA,red,NA,bad,1,1.0,111000.0
2109,2.0,1489.0,1500.0,8.0,5.0,2006.0,1.0,3.0,0.0,2006.0,NA,NA,red,good,good,0,0.0,212999.0
2821,1.0,1176.0,1176.0,5.0,4.0,1969.0,0.0,2.0,0.0,1969.0,NA,NA,red,NA,bad,1,0.0,119900.0
63,3.0,1152.0,2270.0,8.0,7.0,1999.0,1.0,4.0,1106.0,2007.0,NA,NA,red,good,good,0,1.0,290000.0
607,2.0,1292.0,1292.0,5.0,5.0,1964.0,2.0,3.0,0.0,1964.0,NA,NA,red,good,bad,1,1.0,145100.0
1916,1.0,936.0,936.0,6.0,7.0,1957.0,0.0,2.0,0.0,1999.0,NA,NA,red,NA,good,1,0.0,141000.0
1179,2.0,1230.0,1239.0,8.0,5.0,1995.0,1.0,1.0,0.0,1995.0,NA,NA,red,okay,good,1,1.0,217500.0
825,2.0,1800.0,1800.0,9.0,5.0,2007.0,0.0,2.0,0.0,2007.0,NA,NA,red,NA,amazing,0,0.0,239000.0
2399,3.0,1792.0,1792.0,9.0,5.0,2003.0,1.0,2.0,0.0,2004.0,NA,NA,red,good,amazing,0,0.0,374000.0
1667,1.0,950.0,950.0,5.0,5.0,1971.0,0.0,3.0,0.0,1971.0,NA,NA,red,NA,bad,1,0.0,119500.0
1099,3.0,1470.0,2630.0,8.0,5.0,1998.0,1.0,4.0,1160.0,1998.0,NA,NA,red,bad,good,0,1.0,315000.0
1041,1.0,483.0,987.0,6.0,6.0,1972.0,0.0,2.0,504.0,1972.0,NA,NA,red,NA,bad,1,1.0,100500.0
415,2.0,855.0,1441.0,6.0,6.0,1978.0,1.0,3.0,586.0,1978.0,NA,NA,red,bad,bad,0,1.0,148500.0
2423,2.0,1375.0,1414.0,7.0,5.0,2004.0,1.0,2.0,0.0,2004.0,NA,NA,red,bad,good,0,0.0,178740.0
1611,2.0,1587.0,1587.0,6.0,6.0,1971.0,1.0,3.0,0.0,1971.0,NA,NA,red,good,bad,0,0.0,167300.0
4,2.0,928.0,1629.0,5.0,5.0,1997.0,1.0,3.0,701.0,1998.0,NA,dog,red,bad,bad,0,1.0,189900.0
932,2.0,516.0,1032.0,6.0,6.0,1980.0,1.0,2.0,516.0,1980.0,NA,cat,red,bad,bad,1,0.0,115000.0
2746,2.0,1298.0,1298.0,6.0,5.0,1985.0,1.0,3.0,0.0,1985.0,NA,NA,red,bad,good,0,0.0,180000.0
163,2.0,910.0,1385.0,5.0,4.0,1952.0,0.0,4.0,475.0,1952.0,NA,dog,red,NA,bad,0,0.0,166000.0
2094,2.0,807.0,1982.0,7.0,6.0,1989.0,1.0,3.0,807.0,1989.0,NA,NA,red,bad,good,0,1.0,228500.0
687,2.0,780.0,1806.0,6.0,5.0,1964.0,0.0,4.0,813.0,1964.0,NA,NA,red,NA,bad,1,1.0,144750.0
1038,2.0,1405.0,1337.0,6.0,5.0,1998.0,0.0,2.0,0.0,1999.0,NA,NA,red,NA,good,0,0.0,181000.0
2099,3.0,2140.0,2140.0,8.0,5.0,2006.0,0.0,3.0,0.0,2007.0,NA,NA,red,NA,good,0,1.0,360000.0
435,3.0,1782.0,1782.0,8.0,5.0,2004.0,2.0,3.0,0.0,2005.0,NA,NA,red,good,good,0,0.0,296000.0
1000,2.0,1664.0,1682.0,8.0,5.0,1997.0,1.0,1.0,0.0,1997.0,NA,NA,red,bad,good,1,1.0,247900.0
2254,2.0,970.0,1026.0,6.0,6.0,1974.0,1.0,2.0,0.0,1974.0,NA,NA,red,bad,bad,1,0.0,143000.0
2052,2.0,980.0,1020.0,5.0,8.0,1964.0,1.0,3.0,0.0,2001.0,NA,NA,red,bad,bad,0,0.0,165000.0
769,2.0,1121.0,1121.0,5.0,6.0,1963.0,0.0,3.0,0.0,1963.0,NA,dog,red,NA,bad,1,0.0,139000.0
520,3.0,1530.0,1530.0,9.0,5.0,2007.0,1.0,3.0,0.0,2008.0,NA,NA,red,good,good,0,0.0,250000.0
2872,1.0,976.0,976.0,5.0,6.0,1942.0,0.0,2.0,0.0,1950.0,NA,NA,red,NA,bad,1,0.0,102000.0
1009,2.0,1337.0,1337.0,8.0,5.0,1989.0,1.0,2.0,0.0,1989.0,NA,NA,red,bad,good,0,0.0,188500.0
1429,2.0,1182.0,1643.0,6.0,6.0,1966.0,1.0,2.0,0.0,1966.0,NA,NA,red,good,bad,0,0.0,195000.0
184,1.0,686.0,1652.0,5.0,6.0,1915.0,0.0,4.0,686.0,1950.0,NA,NA,red,NA,bad,0,0.0,139000.0
1560,2.0,1596.0,1648.0,8.0,5.0,2007.0,1.0,2.0,0.0,2008.0,NA,NA,red,good,amazing,0,0.0,294464.0
99,2.0,1470.0,1478.0,7.0,5.0,2009.0,1.0,2.0,0.0,2009.0,NA,NA,red,good,good,0,1.0,222000.0
1006,2.0,712.0,1895.0,7.0,5.0,1994.0,1.0,3.0,809.0,1996.0,NA,NA,red,bad,good,0,1.0,194500.0
2237,1.0,816.0,816.0,5.0,7.0,1922.0,0.0,2.0,0.0,1950.0,NA,NA,red,NA,bad,1,0.0,75200.0
2392,2.0,1209.0,2253.0,8.0,5.0,2005.0,1.0,3.0,1044.0,2006.0,NA,NA,red,good,amazing,0,1.0,344133.0
618,2.0,1416.0,1644.0,6.0,5.0,1953.0,2.0,3.0,0.0,1953.0,NA,NA,red,good,bad,1,0.0,167000.0
1795,2.0,896.0,1792.0,8.0,5.0,2007.0,0.0,3.0,896.0,2007.0,NA,NA,red,NA,good,0,1.0,255000.0
1659,2.0,793.0,1935.0,7.0,7.0,1976.0,1.0,3.0,793.0,1976.0,NA,NA,red,bad,bad,0,1.0,197900.0
1507,1.0,911.0,930.0,4.0,5.0,1953.0,0.0,2.0,0.0,1953.0,NA,dog,red,NA,bad,1,0.0,99000.0
2455,3.0,1670.0,1670.0,8.0,5.0,2006.0,1.0,2.0,0.0,2006.0,NA,NA,red,good,good,0,1.0,336820.0
1233,2.0,1104.0,1988.0,6.0,7.0,1966.0,1.0,4.0,884.0,1999.0,NA,dog,red,good,good,0,1.0,227000.0
2716,2.0,960.0,1040.0,6.0,6.0,1978.0,1.0,3.0,0.0,1978.0,NA,cat,red,okay,bad,1,0.0,160500.0
986,2.0,624.0,1287.0,5.0,5.0,1992.0,0.0,3.0,663.0,1992.0,NA,NA,red,NA,bad,1,1.0,130000.0
640,2.0,1297.0,1297.0,5.0,6.0,1954.0,1.0,3.0,0.0,1990.0,NA,NA,red,bad,bad,1,0.0,153000.0
583,2.0,752.0,2067.0,7.0,6.0,1974.0,2.0,3.0,782.0,1974.0,NA,NA,red,bad,good,0,1.0,206000.0
442,3.0,1462.0,2224.0,9.0,5.0,2004.0,1.0,4.0,762.0,2005.0,NA,NA,red,good,amazing,0,1.0,350000.0
1076,2.0,1342.0,1342.0,8.0,5.0,2006.0,1.0,2.0,0.0,2007.0,NA,NA,red,good,good,0,0.0,219500.0
1136,2.0,1114.0,1114.0,6.0,5.0,2003.0,0.0,3.0,0.0,2004.0,NA,NA,red,NA,good,1,0.0,155000.0
2431,2.0,783.0,1509.0,6.0,5.0,2002.0,1.0,3.0,702.0,2003.0,NA,NA,red,good,good,0,1.0,183200.0
1746,2.0,835.0,1119.0,7.0,5.0,2004.0,0.0,2.0,0.0,2005.0,NA,NA,red,NA,good,0,0.0,188500.0
1695,3.0,2552.0,2552.0,9.0,5.0,2007.0,2.0,3.0,0.0,2007.0,NA,NA,red,good,amazing,0,0.0,479069.0
1548,1.0,740.0,778.0,5.0,6.0,1940.0,1.0,2.0,0.0,1955.0,NA,NA,red,good,bad,1,0.0,120500.0
505,2.0,973.0,1850.0,7.0,6.0,1994.0,1.0,3.0,871.0,1994.0,NA,NA,red,good,good,0,1.0,248000.0
1431,2.0,990.0,990.0,5.0,7.0,1994.0,0.0,3.0,0.0,1994.0,NA,NA,red,NA,bad,1,0.0,155000.0
2234,0.0,936.0,1601.0,5.0,7.0,1925.0,0.0,3.0,665.0,2003.0,NA,NA,red,NA,bad,0,0.0,129850.0
2808,2.0,851.0,1737.0,7.0,5.0,2006.0,0.0,3.0,886.0,2006.0,NA,NA,red,NA,good,0,1.0,203160.0
2132,2.0,1453.0,1479.0,7.0,5.0,2003.0,0.0,3.0,0.0,2003.0,NA,NA,red,NA,good,0,0.0,226000.0
1121,2.0,1372.0,1372.0,7.0,5.0,2007.0,0.0,3.0,0.0,2008.0,NA,NA,red,NA,good,0,0.0,250580.0
1923,1.0,1144.0,1144.0,5.0,5.0,1960.0,1.0,3.0,0.0,1960.0,NA,NA,red,good,bad,1,0.0,120000.0
1948,2.0,1151.0,1281.0,4.0,7.0,1925.0,0.0,1.0,436.0,1993.0,NA,NA,red,NA,bad,0,0.0,128500.0
1778,3.0,1485.0,1464.0,8.0,5.0,2007.0,0.0,3.0,0.0,2007.0,NA,NA,red,NA,good,0,0.0,282922.0
1224,1.0,1032.0,1252.0,6.0,5.0,1950.0,0.0,3.0,220.0,1950.0,NA,NA,blue,NA,bad,1,0.0,119000.0
72,2.0,956.0,2084.0,7.0,5.0,2004.0,0.0,4.0,1128.0,2004.0,NA,NA,red,NA,good,0,1.0,233000.0
1460,3.0,1357.0,1947.0,9.0,5.0,2001.0,1.0,3.0,581.0,2002.0,NA,NA,red,bad,good,0,1.0,274000.0
1255,1.0,747.0,1159.0,5.0,8.0,1925.0,0.0,3.0,412.0,1950.0,NA,NA,red,NA,bad,1,0.0,114000.0
27,0.0,864.0,864.0,4.0,5.0,1971.0,1.0,3.0,0.0,1971.0,NA,NA,red,bad,bad,1,0.0,115000.0
1881,1.0,958.0,958.0,6.0,8.0,1960.0,0.0,2.0,0.0,1998.0,NA,NA,red,NA,bad,1,0.0,151500.0
2770,2.0,781.0,1499.0,6.0,5.0,1995.0,1.0,3.0,704.0,1995.0,NA,NA,red,bad,good,0,1.0,187000.0
796,1.0,768.0,1716.0,5.0,4.0,1949.0,1.0,3.0,568.0,2008.0,NA,NA,red,good,bad,1,1.0,131000.0
2361,0.0,858.0,858.0,4.0,4.0,1971.0,0.0,3.0,0.0,1971.0,NA,NA,red,NA,bad,1,0.0,88000.0
2927,0.0,912.0,970.0,5.0,5.0,1992.0,0.0,3.0,0.0,1992.0,NA,dog,red,NA,bad,1,0.0,132000.0
1446,2.0,864.0,1174.0,5.0,6.0,1978.0,0.0,3.0,0.0,1978.0,NA,NA,red,NA,bad,1,0.0,158000.0
378,2.0,1140.0,1707.0,6.0,5.0,1978.0,1.0,3.0,0.0,1998.0,NA,NA,red,bad,bad,0,0.0,184000.0
459,2.0,1451.0,1456.0,9.0,5.0,2008.0,1.0,2.0,0.0,2008.0,NA,NA,red,good,amazing,0,0.0,248500.0
1283,1.0,192.0,1133.0,6.0,5.0,2008.0,0.0,3.0,0.0,2008.0,Grvl,NA,red,NA,bad,1,0.0,143000.0
408,2.0,958.0,958.0,6.0,6.0,1976.0,0.0,2.0,0.0,1976.0,NA,NA,red,NA,bad,0,0.0,143750.0
2465,2.0,858.0,1716.0,6.0,5.0,2005.0,0.0,3.0,858.0,2005.0,NA,NA,red,NA,good,0,1.0,200825.0
830,3.0,1498.0,1498.0,8.0,5.0,2005.0,1.0,3.0,0.0,2006.0,NA,NA,red,good,good,0,0.0,237000.0
2238,1.0,1012.0,1012.0,6.0,5.0,1920.0,1.0,2.0,0.0,1950.0,NA,dog,blue,good,bad,1,0.0,118400.0
1816,2.0,840.0,884.0,5.0,7.0,1983.0,0.0,2.0,0.0,1983.0,NA,dog,red,NA,good,1,0.0,144000.0
81,2.0,650.0,1564.0,6.0,6.0,1980.0,1.0,3.0,676.0,1981.0,NA,dog,red,bad,bad,0,1.0,171000.0
1992,2.0,616.0,1232.0,5.0,7.0,1910.0,0.0,3.0,616.0,1950.0,Grvl,NA,red,NA,bad,1,0.0,114000.0
